track_id	label	label_count_TF	label_count_DF	IDF	TF-IDF	TF-IDF-Sq-Sum	vect_len	label_wt
TRAAAFD128F92F423A	medium	1	1924	0.14764097799693143	0.14764097799693143	5.4365178906590135	2.331634167415423	0.06332081595827228
TRAAAFD128F92F423A	sadness	1	666	0.6083718165284244	0.6083718165284244	5.4365178906590135	2.331634167415423	0.260920784671291
TRAABLR128F423B7E3	Rock	1	592	0.6595243389758054	0.6595243389758054	0.7357797449531589	0.8577760459194224	0.7688770770800467
TRAABLR128F423B7E3	medium	1	1924	0.14764097799693143	0.14764097799693143	0.7357797449531589	0.8577760459194224	0.17212065864893655
TRAABLR128F423B7E3	neutral	1	801	0.5282135296144879	0.5282135296144879	0.7357797449531589	0.8577760459194224	0.6157942182313018
TRAABNV128F425CEE1	Other	1	228	1.0739111986982715	1.0739111986982715	2.369732871112609	1.5393936699598998	0.6976196015709524
TRAABNV128F425CEE1	sadness	1	666	0.6083718165284244	0.6083718165284244	2.369732871112609	1.5393936699598998	0.39520223345096134
TRAABNV128F425CEE1	slow	1	325	0.919962684719851	0.919962684719851	2.369732871112609	1.5393936699598998	0.5976136596325068
TRAABVM128F92CA9DC	Hard Rock	1	40	1.829786054370763	1.829786054370763	4.1750034840011825	2.0432825267204686	0.8955129946261645
TRAABVM128F92CA9DC	Rock	1	592	0.6595243389758054	0.6595243389758054	4.1750034840011825	2.0432825267204686	0.3227768702326067
TRAABVM128F92CA9DC	medium	1	1924	0.14764097799693143	0.14764097799693143	4.1750034840011825	2.0432825267204686	0.07225676139554707
TRAABVM128F92CA9DC	sadness	1	666	0.6083718165284244	0.6083718165284244	4.1750034840011825	2.0432825267204686	0.2977423868567407
TRAACER128F4290F96	Alternative & Punk	1	617	0.6415608816654839	0.6415608816654839	3.612393920211329	1.9006298745971897	0.33755171916439186
TRAACER128F4290F96	Emo & Hardcore	1	57	1.675971190026234	1.675971190026234	3.612393920211329	1.9006298745971897	0.881797772636522
TRAACER128F4290F96	medium	1	1924	0.14764097799693143	0.14764097799693143	3.612393920211329	1.9006298745971897	0.07768002595887942
TRAACER128F4290F96	sadness	1	666	0.6083718165284244	0.6083718165284244	3.612393920211329	1.9006298745971897	0.320089579070391
TRAACFV128F935E50B	Country	1	100	1.4318460456987254	1.4318460456987254	2.864137440477478	1.692376270359957	0.8460565601018392
TRAACFV128F935E50B	Traditional	1	385	0.8463853161902248	0.8463853161902248	2.864137440477478	1.692376270359957	0.5001165113300746
TRAACFV128F935E50B	happiness	1	1434	0.27529689436694404	0.27529689436694404	2.864137440477478	1.692376270359957	0.16266884568665707
TRAACFV128F935E50B	medium	1	1924	0.14764097799693143	0.14764097799693143	2.864137440477478	1.692376270359957	0.08723886087431916
TRAACHN128F1489601	Metal	1	207	1.1158757002418076	1.1158757002418076	1.8632725254098044	1.365017408464011	0.8174809297834885
TRAACHN128F1489601	Rock	1	592	0.6595243389758054	0.6595243389758054	1.8632725254098044	1.365017408464011	0.48316185191948335
TRAACHN128F1489601	anger	1	1072	0.4016512603419744	0.4016512603419744	1.8632725254098044	1.365017408464011	0.2942462549206119
TRAACHN128F1489601	medium	1	1924	0.14764097799693143	0.14764097799693143	1.8632725254098044	1.365017408464011	0.10816050922241702
TRAACNS128F14A2DF5	Jazz	1	97	1.4450743114324807	1.4450743114324807	2.5503708917480403	1.5969880687556937	0.9048748326331718
TRAACNS128F14A2DF5	anger	1	1072	0.4016512603419744	0.4016512603419744	2.5503708917480403	1.5969880687556937	0.2515054859833263
TRAACNS128F14A2DF5	medium	1	1924	0.14764097799693143	0.14764097799693143	2.5503708917480403	1.5969880687556937	0.09244964372962855
TRAACNS128F14A2DF5	neutral	1	801	0.5282135296144879	0.5282135296144879	2.5503708917480403	1.5969880687556937	0.33075609013538204
TRAACPE128F421C1B9	Classic R&B/Soul	1	56	1.683658018692525	1.683658018692525	4.001715650288922	2.0004288665905925	0.8416485318780906
TRAACPE128F421C1B9	Urban	1	356	0.8803960477258501	0.8803960477258501	4.001715650288922	2.0004288665905925	0.44010365098677207
TRAACPE128F421C1B9	medium	1	1924	0.14764097799693143	0.14764097799693143	4.001715650288922	2.0004288665905925	0.0738046628214087
TRAACPE128F421C1B9	sadness	1	666	0.6083718165284244	0.6083718165284244	4.001715650288922	2.0004288665905925	0.30412069466148817
TRAACQT128F9331780	Metal	1	207	1.1158757002418076	1.1158757002418076	2.6505670421612697	1.6280562159094107	0.6854036668620157
TRAACQT128F9331780	Rock	1	592	0.6595243389758054	0.6595243389758054	2.6505670421612697	1.6280562159094107	0.4050992419861889
TRAACQT128F9331780	fast	1	454	0.7747901928416216	0.7747901928416216	2.6505670421612697	1.6280562159094107	0.47589891876604157
TRAACQT128F9331780	sadness	1	666	0.6083718165284244	0.6083718165284244	2.6505670421612697	1.6280562159094107	0.37367985858436464
TRAACTB12903CAAF15	Classic Country	1	63	1.6325054962451437	1.6325054962451437	3.4790285371650045	1.8652154130729792	0.8752369752057532
TRAACTB12903CAAF15	Traditional	1	385	0.8463853161902248	0.8463853161902248	3.4790285371650045	1.8652154130729792	0.4537734946098201
TRAACTB12903CAAF15	happiness	1	1434	0.27529689436694404	0.27529689436694404	3.4790285371650045	1.8652154130729792	0.1475952281100803
TRAACTB12903CAAF15	medium	1	1924	0.14764097799693143	0.14764097799693143	3.4790285371650045	1.8652154130729792	0.07915492063926816
TRAADMH128F9343E59	Electric Blues	1	103	1.4190088209935534	1.4190088209935534	3.121868263049927	1.766880941956737	0.8031151320371752
TRAADMH128F9343E59	Traditional	1	385	0.8463853161902248	0.8463853161902248	3.121868263049927	1.766880941956737	0.4790279277407866
TRAADMH128F9343E59	medium	1	1924	0.14764097799693143	0.14764097799693143	3.121868263049927	1.766880941956737	0.08356023005909274
TRAADMH128F9343E59	sadness	1	666	0.6083718165284244	0.6083718165284244	3.121868263049927	1.766880941956737	0.34431964377559104
TRAADNA128F9331246	Electric Blues	1	103	1.4190088209935534	1.4190088209935534	3.192085263705924	1.7866407763470316	0.7942328641434352
TRAADNA128F9331246	Traditional	1	385	0.8463853161902248	0.8463853161902248	3.192085263705924	1.7866407763470316	0.4737299894838097
TRAADNA128F9331246	anger	1	1072	0.4016512603419744	0.4016512603419744	3.192085263705924	1.7866407763470316	0.22480806755300367
TRAADNA128F9331246	medium	1	1924	0.14764097799693143	0.14764097799693143	3.192085263705924	1.7866407763470316	0.08263607321153746
TRAADNA128F9331246	neutral	1	801	0.5282135296144879	0.5282135296144879	3.192085263705924	1.7866407763470316	0.2956461850683124
TRAADQX128F422B4CF	Alternative & Punk	1	617	0.6415608816654839	0.6415608816654839	4.924969903636769	2.2192273213072986	0.289092007612611
TRAADQX128F422B4CF	Synth Pop	1	25	2.0339060370266875	2.0339060370266875	4.924969903636769	2.2192273213072986	0.9164928790749375
TRAADQX128F422B4CF	happiness	1	1434	0.27529689436694404	0.27529689436694404	4.924969903636769	2.2192273213072986	0.12405078638125842
TRAADQX128F422B4CF	medium	1	1924	0.14764097799693143	0.14764097799693143	4.924969903636769	2.2192273213072986	0.0665281003795318
TRAADQX128F422B4CF	neutral	1	801	0.5282135296144879	0.5282135296144879	4.924969903636769	2.2192273213072986	0.23801686494348345
TRAADRN128F932D607	Electronica	1	164	1.2170021976510275	1.2170021976510275	1.6642159424056173	1.2900449381341788	0.9433796929672894
TRAADRN128F932D607	anger	1	1072	0.4016512603419744	0.4016512603419744	1.6642159424056173	1.2900449381341788	0.31134672015603715
TRAADRN128F932D607	medium	1	1924	0.14764097799693143	0.14764097799693143	1.6642159424056173	1.2900449381341788	0.11444638371316578
TRAADVH128EF34DE7A	Alternative & Punk	1	617	0.6415608816654839	0.6415608816654839	2.615252074940338	1.6171741016168721	0.3967172619349041
TRAADVH128EF34DE7A	Punk	1	157	1.2359463932894919	1.2359463932894919	2.615252074940338	1.6171741016168721	0.7642630388736601
TRAADVH128EF34DE7A	fast	1	454	0.7747901928416216	0.7747901928416216	2.615252074940338	1.6171741016168721	0.479101286662318
TRAADVH128EF34DE7A	happiness	1	1434	0.27529689436694404	0.27529689436694404	2.615252074940338	1.6171741016168721	0.17023330641499795
TRAADYB128F92D7E73	Jazz	1	97	1.4450743114324807	1.4450743114324807	2.389047156813744	1.5456542811423724	0.9349272531787934
TRAADYB128F92D7E73	medium	1	1924	0.14764097799693143	0.14764097799693143	2.389047156813744	1.5456542811423724	0.09552005244524149
TRAADYB128F92D7E73	neutral	1	801	0.5282135296144879	0.5282135296144879	2.389047156813744	1.5456542811423724	0.34174105817770084
TRAAEAM128F934B199	Alternative & Punk	1	617	0.6415608816654839	0.6415608816654839	2.7765758098746343	1.6663060372796572	0.3850198386803362
TRAAEAM128F934B199	Punk	1	157	1.2359463932894919	1.2359463932894919	2.7765758098746343	1.6663060372796572	0.7417283293933491
TRAAEAM128F934B199	anger	1	1072	0.4016512603419744	0.4016512603419744	2.7765758098746343	1.6663060372796572	0.24104291249985133
TRAAEAM128F934B199	fast	1	454	0.7747901928416216	0.7747901928416216	2.7765758098746343	1.6663060372796572	0.4649747258351847
TRAAEAM128F934B199	happiness	1	1434	0.27529689436694404	0.27529689436694404	2.7765758098746343	1.6663060372796572	0.16521388520945554
TRAAEEH128E0795DFE	Pop	1	264	1.0102421188288941	1.0102421188288941	3.4496633643815526	1.857326940627727	0.5439226108934053
TRAAEEH128E0795DFE	Western Pop	1	195	1.1418114343362076	1.1418114343362076	3.4496633643815526	1.857326940627727	0.61476060534087
TRAAEEH128E0795DFE	neutral	1	801	0.5282135296144879	0.5282135296144879	3.4496633643815526	1.857326940627727	0.284394480077894
TRAAEEH128E0795DFE	slow	1	325	0.919962684719851	0.919962684719851	3.4496633643815526	1.857326940627727	0.4953154259469946
TRAAELO128F9302DD1	Pop	1	264	1.0102421188288941	1.0102421188288941	1.3971849099556637	1.1820257653518655	0.8546701336312793
TRAAELO128F9302DD1	happiness	1	1434	0.27529689436694404	0.27529689436694404	1.3971849099556637	1.1820257653518655	0.2329026172157877
TRAAELO128F9302DD1	medium	1	1924	0.14764097799693143	0.14764097799693143	1.3971849099556637	1.1820257653518655	0.12490504211046673
TRAAELO128F9302DD1	neutral	1	801	0.5282135296144879	0.5282135296144879	1.3971849099556637	1.1820257653518655	0.44687141777933176
TRAAENC128F1451DE9	Adult Alternative Rock	1	52	1.7158427020639262	1.7158427020639262	4.510828376931457	2.123871082935934	0.8078845820020443
TRAAENC128F1451DE9	Rock	1	592	0.6595243389758054	0.6595243389758054	4.510828376931457	2.123871082935934	0.3105293651176378
TRAAENC128F1451DE9	anger	1	1072	0.4016512603419744	0.4016512603419744	4.510828376931457	2.123871082935934	0.18911282495863715
TRAAENC128F1451DE9	fast	1	454	0.7747901928416216	0.7747901928416216	4.510828376931457	2.123871082935934	0.3648009519347051
TRAAENC128F1451DE9	sadness	1	666	0.6083718165284244	0.6083718165284244	4.510828376931457	2.123871082935934	0.2864447947977339
TRAAEOU128F9309DE0	Other	1	228	1.0739111986982715	1.0739111986982715	1.250871501121533	1.1184236679905935	0.9602007087597717
TRAAEOU128F9309DE0	happiness	1	1434	0.27529689436694404	0.27529689436694404	1.250871501121533	1.1184236679905935	0.24614723583376405
TRAAEOU128F9309DE0	medium	1	1924	0.14764097799693143	0.14764097799693143	1.250871501121533	1.1184236679905935	0.13200809516324827
TRAAEWG128F930B3A4	Alternative & Punk	1	617	0.6415608816654839	0.6415608816654839	0.5091866033153677	0.7135731240141879	0.8990821824347854
TRAAEWG128F930B3A4	happiness	1	1434	0.27529689436694404	0.27529689436694404	0.5091866033153677	0.7135731240141879	0.3858005369068109
TRAAEWG128F930B3A4	medium	1	1924	0.14764097799693143	0.14764097799693143	0.5091866033153677	0.7135731240141879	0.20690378186664427
TRAAFJW128F428A424	Alternative & Punk	1	617	0.6415608816654839	0.6415608816654839	2.7765758098746343	1.6663060372796572	0.3850198386803362
TRAAFJW128F428A424	Punk	1	157	1.2359463932894919	1.2359463932894919	2.7765758098746343	1.6663060372796572	0.7417283293933491
TRAAFJW128F428A424	anger	1	1072	0.4016512603419744	0.4016512603419744	2.7765758098746343	1.6663060372796572	0.24104291249985133
TRAAFJW128F428A424	fast	1	454	0.7747901928416216	0.7747901928416216	2.7765758098746343	1.6663060372796572	0.4649747258351847
TRAAFJW128F428A424	happiness	1	1434	0.27529689436694404	0.27529689436694404	2.7765758098746343	1.6663060372796572	0.16521388520945554
TRAAFMS128F933AB23	Latin Rock	1	39	1.8407814386722263	1.8407814386722263	4.933675693179735	2.2211879013671343	0.8287373785618187
TRAAFMS128F933AB23	Other	1	228	1.0739111986982715	1.0739111986982715	4.933675693179735	2.2211879013671343	0.48348507482743014
TRAAFMS128F933AB23	medium	1	1924	0.14764097799693143	0.14764097799693143	4.933675693179735	2.2211879013671343	0.06646937789732191
TRAAFMS128F933AB23	sadness	1	666	0.6083718165284244	0.6083718165284244	4.933675693179735	2.2211879013671343	0.27389480023458324
TRAAFRU128F9339158	Pop	1	264	1.0102421188288941	1.0102421188288941	2.4219087286687757	1.5562482863183418	0.6491522771207999
TRAAFRU128F9339158	Western Pop	1	195	1.1418114343362076	1.1418114343362076	2.4219087286687757	1.5562482863183418	0.7336949022687257
TRAAFRU128F9339158	happiness	1	1434	0.27529689436694404	0.27529689436694404	2.4219087286687757	1.5562482863183418	0.17689779759900734
TRAAFRU128F9339158	medium	1	1924	0.14764097799693143	0.14764097799693143	2.4219087286687757	1.5562482863183418	0.094869809203909
TRAAGCZ128F93210FD	Urban	1	356	0.8803960477258501	0.8803960477258501	2.184915900951511	1.4781461027082239	0.5956082731692148
TRAAGCZ128F93210FD	Western Hip-Hop/Rap	1	211	1.1075635904010328	1.1075635904010328	2.184915900951511	1.4781461027082239	0.7492923658708577
TRAAGCZ128F93210FD	anger	1	1072	0.4016512603419744	0.4016512603419744	2.184915900951511	1.4781461027082239	0.2717263602062601
TRAAGCZ128F93210FD	medium	1	1924	0.14764097799693143	0.14764097799693143	2.184915900951511	1.4781461027082239	0.0998825337538875
TRAAGEC128E079252C	Alternative & Punk	1	617	0.6415608816654839	0.6415608816654839	0.8035144904133782	0.8963896978509839	0.7157164826900289
TRAAGEC128E079252C	medium	1	1924	0.14764097799693143	0.14764097799693143	0.8035144904133782	0.8963896978509839	0.16470624143816892
TRAAGEC128E079252C	sadness	1	666	0.6083718165284244	0.6083718165284244	0.8035144904133782	0.8963896978509839	0.6786912187711915
TRAAGJV128F1464090	60s Rock	1	67	1.605771242997899	1.605771242997899	3.1110598769724653	1.7638196838034395	0.9103942187192682
TRAAGJV128F1464090	Rock	1	592	0.6595243389758054	0.6595243389758054	3.1110598769724653	1.7638196838034395	0.3739182327037138
TRAAGJV128F1464090	happiness	1	1434	0.27529689436694404	0.27529689436694404	3.1110598769724653	1.7638196838034395	0.15607995357739937
TRAAGJV128F1464090	medium	1	1924	0.14764097799693143	0.14764097799693143	3.1110598769724653	1.7638196838034395	0.08370525590153499
TRAAGPF12903CE027E	Classic Country	1	63	1.6325054962451437	1.6325054962451437	3.4790285371650045	1.8652154130729792	0.8752369752057532
TRAAGPF12903CE027E	Traditional	1	385	0.8463853161902248	0.8463853161902248	3.4790285371650045	1.8652154130729792	0.4537734946098201
TRAAGPF12903CE027E	happiness	1	1434	0.27529689436694404	0.27529689436694404	3.4790285371650045	1.8652154130729792	0.1475952281100803
TRAAGPF12903CE027E	medium	1	1924	0.14764097799693143	0.14764097799693143	3.4790285371650045	1.8652154130729792	0.07915492063926816
TRAAGPH128F4273C8D	Adult Alternative Pop	1	51	1.7242758696007892	1.7242758696007892	5.395036003156334	2.322721680089187	0.7423514768823191
TRAAGPH128F4273C8D	Pop	1	264	1.0102421188288941	1.0102421188288941	5.395036003156334	2.322721680089187	0.43493894575871156
TRAAGPH128F4273C8D	Western Pop	1	195	1.1418114343362076	1.1418114343362076	5.395036003156334	2.322721680089187	0.49158340584842036
TRAAGPH128F4273C8D	happiness	1	1434	0.27529689436694404	0.27529689436694404	5.395036003156334	2.322721680089187	0.11852341015578471
TRAAGPH128F4273C8D	medium	1	1924	0.14764097799693143	0.14764097799693143	5.395036003156334	2.322721680089187	0.06356378349698032
TRAAGPJ128F428CD1B	Hard Rock	1	40	1.829786054370763	1.829786054370763	4.1750034840011825	2.0432825267204686	0.8955129946261645
TRAAGPJ128F428CD1B	Rock	1	592	0.6595243389758054	0.6595243389758054	4.1750034840011825	2.0432825267204686	0.3227768702326067
TRAAGPJ128F428CD1B	medium	1	1924	0.14764097799693143	0.14764097799693143	4.1750034840011825	2.0432825267204686	0.07225676139554707
TRAAGPJ128F428CD1B	sadness	1	666	0.6083718165284244	0.6083718165284244	4.1750034840011825	2.0432825267204686	0.2977423868567407
TRAAGVF128E0789785	Alternative & Punk	1	617	0.6415608816654839	0.6415608816654839	2.985879832038925	1.727969858544681	0.37128013460015724
TRAAGVF128E0789785	Indie Rock	1	130	1.3179026933918885	1.3179026933918885	2.985879832038925	1.727969858544681	0.7626884733405266
TRAAGVF128E0789785	anger	1	1072	0.4016512603419744	0.4016512603419744	2.985879832038925	1.727969858544681	0.23244112642118098
TRAAGVF128E0789785	fast	1	454	0.7747901928416216	0.7747901928416216	2.985879832038925	1.727969858544681	0.4483817753014281
TRAAGVF128E0789785	happiness	1	1434	0.27529689436694404	0.27529689436694404	2.985879832038925	1.727969858544681	0.15931811136960614
TRAAHEG128E07861C3	East Coast Rap	1	40	1.829786054370763	1.829786054370763	5.812042438589031	2.4108177945645397	0.7589897745471357
TRAAHEG128E07861C3	Urban	1	356	0.8803960477258501	0.8803960477258501	5.812042438589031	2.4108177945645397	0.3651856435234559
TRAAHEG128E07861C3	Western Hip-Hop/Rap	1	211	1.1075635904010328	1.1075635904010328	5.812042438589031	2.4108177945645397	0.45941405978426064
TRAAHEG128E07861C3	anger	1	1072	0.4016512603419744	0.4016512603419744	5.812042438589031	2.4108177945645397	0.166603739713363
TRAAHEG128E07861C3	medium	1	1924	0.14764097799693143	0.14764097799693143	5.812042438589031	2.4108177945645397	0.06124103544025793
TRAAHEG128E07861C3	neutral	1	801	0.5282135296144879	0.5282135296144879	5.812042438589031	2.4108177945645397	0.21910138991233796
TRAAHKE128F421389B	Jazz	1	97	1.4450743114324807	1.4450743114324807	2.5503708917480403	1.5969880687556937	0.9048748326331718
TRAAHKE128F421389B	anger	1	1072	0.4016512603419744	0.4016512603419744	2.5503708917480403	1.5969880687556937	0.2515054859833263
TRAAHKE128F421389B	medium	1	1924	0.14764097799693143	0.14764097799693143	2.5503708917480403	1.5969880687556937	0.09244964372962855
TRAAHKE128F421389B	neutral	1	801	0.5282135296144879	0.5282135296144879	2.5503708917480403	1.5969880687556937	0.33075609013538204
TRAAHMO128F92DE7C9	Alternative & Punk	1	617	0.6415608816654839	0.6415608816654839	3.0705875954580275	1.752309217991513	0.3661230992101025
TRAAHMO128F92DE7C9	Indie Rock	1	130	1.3179026933918885	1.3179026933918885	3.0705875954580275	1.752309217991513	0.7520948242813339
TRAAHMO128F92DE7C9	happiness	1	1434	0.27529689436694404	0.27529689436694404	3.0705875954580275	1.752309217991513	0.1571052024039957
TRAAHMO128F92DE7C9	slow	1	325	0.919962684719851	0.919962684719851	3.0705875954580275	1.752309217991513	0.5250001970395995
TRAAHVY128F92E25D6	Jazz	1	97	1.4450743114324807	1.4450743114324807	2.4801538910920433	1.574850434514987	0.9175946361392255
TRAAHVY128F92E25D6	medium	1	1924	0.14764097799693143	0.14764097799693143	2.4801538910920433	1.574850434514987	0.09374920612216806
TRAAHVY128F92E25D6	sadness	1	666	0.6083718165284244	0.6083718165284244	2.4801538910920433	1.574850434514987	0.38630450434855873
TRAAHYV128F932A425	Electronica	1	164	1.2170021976510275	1.2170021976510275	2.1571825720590723	1.4687350244544017	0.8286056895137456
TRAAHYV128F932A425	fast	1	454	0.7747901928416216	0.7747901928416216	2.1571825720590723	1.4687350244544017	0.5275221057177667
TRAAHYV128F932A425	happiness	1	1434	0.27529689436694404	0.27529689436694404	2.1571825720590723	1.4687350244544017	0.18743809453935364
TRAAIAE128F42AC53D	Country	1	100	1.4318460456987254	1.4318460456987254	3.967680456238339	1.9919037266490414	0.7188329569057561
TRAAIAE128F42AC53D	Traditional	1	385	0.8463853161902248	0.8463853161902248	3.967680456238339	1.9919037266490414	0.4249127630350338
TRAAIAE128F42AC53D	happiness	1	1434	0.27529689436694404	0.27529689436694404	3.967680456238339	1.9919037266490414	0.13820793178095667
TRAAIAE128F42AC53D	neutral	1	801	0.5282135296144879	0.5282135296144879	3.967680456238339	1.9919037266490414	0.26518025070573864
TRAAIAE128F42AC53D	slow	1	325	0.919962684719851	0.919962684719851	3.967680456238339	1.9919037266490414	0.46185097824355925
TRAAIDY128F92CA454	70s Rock	1	123	1.3419409342593274	1.3419409342593274	2.333364063174244	1.527535290320405	0.8785007736075618
TRAAIDY128F92CA454	Rock	1	592	0.6595243389758054	0.6595243389758054	2.333364063174244	1.527535290320405	0.4317571863347709
TRAAIDY128F92CA454	happiness	1	1434	0.27529689436694404	0.27529689436694404	2.333364063174244	1.527535290320405	0.18022293567384604
TRAAIDY128F92CA454	medium	1	1924	0.14764097799693143	0.14764097799693143	2.333364063174244	1.527535290320405	0.09665307173751993
TRAAIHL128F92E6DDA	Contemporary R&B/Soul	1	88	1.4873633735485567	1.4873633735485567	3.3639427771248114	1.8341054432951263	0.8109475815503726
TRAAIHL128F92E6DDA	Urban	1	356	0.8803960477258501	0.8803960477258501	3.3639427771248114	1.8341054432951263	0.4800138677654998
TRAAIHL128F92E6DDA	happiness	1	1434	0.27529689436694404	0.27529689436694404	3.3639427771248114	1.8341054432951263	0.1500987281692757
TRAAIHL128F92E6DDA	medium	1	1924	0.14764097799693143	0.14764097799693143	3.3639427771248114	1.8341054432951263	0.08049754093291489
TRAAIHL128F92E6DDA	neutral	1	801	0.5282135296144879	0.5282135296144879	3.3639427771248114	1.8341054432951263	0.28799518127240675
TRAAIYR12903CD290D	Hard Rock	1	40	1.829786054370763	1.829786054370763	3.9662109517893844	1.9915348231425392	0.9187818526233225
TRAAIYR12903CD290D	Rock	1	592	0.6595243389758054	0.6595243389758054	3.9662109517893844	1.9915348231425392	0.331163849766438
TRAAIYR12903CD290D	anger	1	1072	0.4016512603419744	0.4016512603419744	3.9662109517893844	1.9915348231425392	0.2016792554539365
TRAAIYR12903CD290D	medium	1	1924	0.14764097799693143	0.14764097799693143	3.9662109517893844	1.9915348231425392	0.07413426884695974
TRAAJJG128F4284B27	Alternative	1	133	1.3079944047316396	1.3079944047316396	5.012782675189645	2.2389244460654862	0.5842065850101411
TRAAJJG128F4284B27	Alternative & Punk	1	617	0.6415608816654839	0.6415608816654839	5.012782675189645	2.2389244460654862	0.28654869653726533
TRAAJJG128F4284B27	Alternative Rock	1	80	1.5287560587067819	1.5287560587067819	5.012782675189645	2.2389244460654862	0.6828082391941811
TRAAJJG128F4284B27	anger	1	1072	0.4016512603419744	0.4016512603419744	5.012782675189645	2.2389244460654862	0.17939473618585275
TRAAJJG128F4284B27	medium	1	1924	0.14764097799693143	0.14764097799693143	5.012782675189645	2.2389244460654862	0.06594281386153264
TRAAJJG128F4284B27	sadness	1	666	0.6083718165284244	0.6083718165284244	5.012782675189645	2.2389244460654862	0.271725031899817
TRAAKAS128F4246013	70s Rock	1	123	1.3419409342593274	1.3419409342593274	2.90670148314005	1.7049051243808409	0.7871059304526821
TRAAKAS128F4246013	Rock	1	592	0.6595243389758054	0.6595243389758054	2.90670148314005	1.7049051243808409	0.3868393199975398
TRAAKAS128F4246013	medium	1	1924	0.14764097799693143	0.14764097799693143	2.90670148314005	1.7049051243808409	0.08659776775000852
TRAAKAS128F4246013	neutral	1	801	0.5282135296144879	0.5282135296144879	2.90670148314005	1.7049051243808409	0.3098198967560237
TRAAKAS128F4246013	sadness	1	666	0.6083718165284244	0.6083718165284244	2.90670148314005	1.7049051243808409	0.3568361710153008
TRAAKDF128F92FA302	Alternative	1	133	1.3079944047316396	1.3079944047316396	5.296956772631302	2.3015118449904404	0.5683196493551275
TRAAKDF128F92FA302	Alternative & Punk	1	617	0.6415608816654839	0.6415608816654839	5.296956772631302	2.3015118449904404	0.2787562805996111
TRAAKDF128F92FA302	Alternative Rock	1	80	1.5287560587067819	1.5287560587067819	5.296956772631302	2.3015118449904404	0.6642399264789062
TRAAKDF128F92FA302	anger	1	1072	0.4016512603419744	0.4016512603419744	5.296956772631302	2.3015118449904404	0.1745162690412496
TRAAKDF128F92FA302	fast	1	454	0.7747901928416216	0.7747901928416216	5.296956772631302	2.3015118449904404	0.33664401707428093
TRAAKDF128F92FA302	happiness	1	1434	0.27529689436694404	0.27529689436694404	5.296956772631302	2.3015118449904404	0.11961567565518548
TRAAKDG128F42A0ECB	Contemporary R&B/Soul	1	88	1.4873633735485567	1.4873633735485567	3.4494781320110235	1.8572770746474592	0.8008300936094213
TRAAKDG128F42A0ECB	Urban	1	356	0.8803960477258501	0.8803960477258501	3.4494781320110235	1.8572770746474592	0.4740251520592119
TRAAKDG128F42A0ECB	anger	1	1072	0.4016512603419744	0.4016512603419744	3.4494781320110235	1.8572770746474592	0.21625812638548517
